system_id,id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name,cluster_id
1,2370,2020-03-21 04:58:49.336469,d1c13119-7a11-43a6-9984-d8e87d512dff,0242ac12-0005-0386-2c13-000000000015,runner_on_start,6,f,f,3,3,76,3,84,5,4,1
1,2371,2020-03-21 04:58:51.272778,fbec8121-e3c4-48bb-83d7-1fcda1f1d83b,0242ac12-0005-0386-2c13-000000000015,runner_on_ok,6,f,f,3,3,76,3,84,4,6,1
1,2372,2020-03-21 04:58:51.399686,01781721-e9f7-4b2f-94b2-a7c944e51edc,0242ac12-0005-0386-2c13-000000000015,runner_on_failed,6,t,f,3,3,76,3,84,5,4,1
1,2373,2020-03-21 04:58:51.413907,236cf739-c5f4-4b4d-8cdc-b1e32d909f74,2e1c6122-69fe-4d07-a790-2c64ee3d14a3,playbook_on_stats,,t,f,3,,,,84,,,1
1,2374,2020-03-21 05:01:16.717349,af2c845b-2ef5-4623-8361-7dd0f67575cc,"",verbose,,f,f,,,,,87,,,1
1,2375,2020-03-21 05:01:17.618087,e9196441-0035-454e-ba57-a7d3cee25f87,"",playbook_on_start,,f,f,5,,,,87,,,1
1,2376,2020-03-21 05:01:17.620756,0242ac12-0005-ee5c-d319-000000000007,e9196441-0035-454e-ba57-a7d3cee25f87,playbook_on_play_start,,f,f,5,5,,,87,,,1
1,2377,2020-03-21 05:01:17.672389,0242ac12-0005-ee5c-d319-000000000012,0242ac12-0005-ee5c-d319-000000000007,playbook_on_task_start,1,f,f,5,5,64,,87,,,1
1,2378,2020-03-21 05:01:17.673485,fb791f8e-a271-4b4c-a80c-4b735dba66d8,0242ac12-0005-ee5c-d319-000000000012,runner_on_start,1,f,f,5,5,64,,87,4,6,1
1,2379,2020-03-21 05:01:17.704097,7e0479e8-2eb0-4363-8315-09bccc0d428d,0242ac12-0005-ee5c-d319-000000000012,runner_on_start,1,f,f,5,5,64,,87,5,4,1
1,2380,2020-03-21 05:01:20.170201,020ee9ee-8f80-4700-ac65-aafe3d4294f4,0242ac12-0005-ee5c-d319-000000000012,runner_on_ok,1,f,f,5,5,64,,87,5,4,1
1,2381,2020-03-21 05:01:20.60668,0242ac12-0005-ee5c-d319-00000000000c,0242ac12-0005-ee5c-d319-000000000007,playbook_on_task_start,8,f,f,5,5,80,5,87,,,1
1,2382,2020-03-21 05:01:20.607668,91c04f99-68ae-48f2-b99f-61f94799e6b6,0242ac12-0005-ee5c-d319-00000000000c,runner_on_start,8,f,f,5,5,80,5,87,4,6,1
1,2383,2020-03-21 05:01:20.579061,58ce57e5-52d6-47cf-b1af-383cfa1fefdd,0242ac12-0005-ee5c-d319-000000000012,runner_on_ok,1,f,f,5,5,64,,87,4,6,1
1,2384,2020-03-21 05:01:20.658494,b44e2b0d-b179-449e-8aed-f7d203304845,0242ac12-0005-ee5c-d319-00000000000c,runner_on_start,8,f,f,5,5,80,5,87,5,4,1
1,2385,2020-03-21 05:01:22.091567,cfaaacc0-5da6-41bc-a238-9d686460815b,0242ac12-0005-ee5c-d319-00000000000c,runner_on_ok,8,f,f,5,5,80,5,87,4,6,1
1,2386,2020-03-21 05:01:22.122774,8117fedf-0c7a-42eb-9015-845192b51974,0242ac12-0005-ee5c-d319-00000000000c,runner_on_ok,8,f,f,5,5,80,5,87,5,4,1
1,2387,2020-03-21 05:01:22.143836,1eaeeb27-86ac-4e98-ae10-97f1bda3d5c0,0242ac12-0005-ee5c-d319-00000000000d,runner_on_start,4,f,f,5,5,1,5,87,4,6,1
1,2388,2020-03-21 05:01:22.142832,0242ac12-0005-ee5c-d319-00000000000d,0242ac12-0005-ee5c-d319-000000000007,playbook_on_task_start,4,f,f,5,5,1,5,87,,,1
1,2389,2020-03-21 05:01:22.1979,74599f4c-ab15-4b37-a565-a6ada30ebdf5,0242ac12-0005-ee5c-d319-00000000000d,runner_on_start,4,f,f,5,5,1,5,87,5,4,1
1,2390,2020-03-21 05:01:22.838689,2b90b2f9-51f4-488d-bb44-e936f5501438,0242ac12-0005-ee5c-d319-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,87,5,4,1
1,2391,2020-03-21 05:01:22.865649,0242ac12-0005-ee5c-d319-00000000000e,0242ac12-0005-ee5c-d319-000000000007,playbook_on_task_start,9,f,f,5,5,50,5,87,,,1
1,2392,2020-03-21 05:01:22.86686,8730879f-3362-4d8f-95b6-98e1276c42e2,0242ac12-0005-ee5c-d319-00000000000e,runner_on_start,9,f,f,5,5,50,5,87,4,6,1
1,2393,2020-03-21 05:01:22.833976,79f6e59d-ab42-4197-bebc-75235d8194b5,0242ac12-0005-ee5c-d319-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,87,4,6,1
1,2394,2020-03-21 05:01:22.915027,a84346e4-f4bb-4628-9078-f3e9c3ffde41,0242ac12-0005-ee5c-d319-00000000000e,runner_on_start,9,f,f,5,5,50,5,87,5,4,1
1,2395,2020-03-21 05:01:23.566684,a23617dd-acc8-4194-8e6a-13e0bd33286c,0242ac12-0005-ee5c-d319-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,87,4,6,1
1,2396,2020-03-21 05:01:23.57621,8919e9ab-17f0-4cdd-bbae-214a842dd996,0242ac12-0005-ee5c-d319-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,87,5,4,1
1,2397,2020-03-21 05:01:23.584065,a46b2aa8-9d98-4b89-98ba-1683d1846d8e,e9196441-0035-454e-ba57-a7d3cee25f87,playbook_on_stats,,f,f,5,,,,87,,,1
1,2398,2020-03-21 05:01:37.561515,2e0f9e26-31b2-4b9e-afb7-e96d896e5150,"",verbose,,f,f,,,,,89,,,1
1,2399,2020-03-21 05:01:38.322762,c1b3f3a0-0fef-4aa8-b776-a730ffa5c6e2,"",playbook_on_start,,f,f,3,,,,89,,,1
1,2400,2020-03-21 05:01:38.339843,0242ac12-0005-c702-791e-00000000001e,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,1,f,f,3,3,64,,89,,,1
1,2401,2020-03-21 05:01:38.340748,28efd7ce-d460-420d-abcb-5f0831e4497e,0242ac12-0005-c702-791e-00000000001e,runner_on_start,1,f,f,3,3,64,,89,6,3,1
1,2402,2020-03-21 05:01:38.325619,0242ac12-0005-c702-791e-000000000007,c1b3f3a0-0fef-4aa8-b776-a730ffa5c6e2,playbook_on_play_start,,f,f,3,3,,,89,,,1
1,2403,2020-03-21 05:01:38.367501,7c38c679-7e72-4f12-8792-4a17515bb527,0242ac12-0005-c702-791e-00000000001e,runner_on_start,1,f,f,3,3,64,,89,7,4,1
1,2404,2020-03-21 05:01:40.916348,25ced3ec-35fa-4057-bb63-0fdd3c0e3e61,0242ac12-0005-c702-791e-00000000001e,runner_on_ok,1,f,f,3,3,64,,89,7,4,1
1,2405,2020-03-21 05:01:40.966448,0242ac12-0005-c702-791e-00000000000c,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,11,f,f,3,3,59,3,89,,,1
1,2406,2020-03-21 05:01:40.932852,ac1acc44-b9b0-4e6d-a047-3fa1c4036a9a,0242ac12-0005-c702-791e-00000000001e,runner_on_ok,1,f,f,3,3,64,,89,6,3,1
1,2407,2020-03-21 05:01:40.967642,2472e340-b031-40d2-ab6a-e8987a4d96ea,0242ac12-0005-c702-791e-00000000000c,runner_on_start,11,f,f,3,3,59,3,89,6,3,1
1,2408,2020-03-21 05:01:41.010883,13f2f36a-584b-4dd5-ada6-bbe5be4319af,0242ac12-0005-c702-791e-00000000000c,runner_on_start,11,f,f,3,3,59,3,89,7,4,1
1,2409,2020-03-21 05:01:41.570712,5e349f69-fe77-483c-a088-85e023d3500c,0242ac12-0005-c702-791e-00000000000c,runner_on_ok,11,f,f,3,3,59,3,89,6,3,1
1,2410,2020-03-21 05:01:41.579754,197965f9-2ec0-4fb2-81db-a4f9822c5559,0242ac12-0005-c702-791e-00000000000c,runner_on_ok,11,f,f,3,3,59,3,89,7,4,1
1,2411,2020-03-21 05:01:41.599035,0242ac12-0005-c702-791e-00000000000d,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,11,f,f,3,3,84,3,89,,,1
1,2412,2020-03-21 05:01:41.599944,1965bc89-8547-4862-a604-0ce79fb9a355,0242ac12-0005-c702-791e-00000000000d,runner_on_start,11,f,f,3,3,84,3,89,6,3,1
1,2413,2020-03-21 05:01:41.660095,1506daba-6063-46fb-a6ef-51d2ed8cb38a,0242ac12-0005-c702-791e-00000000000d,runner_on_start,11,f,f,3,3,84,3,89,7,4,1
1,2414,2020-03-21 05:01:42.220641,4f2607ec-728c-4a7e-b5b6-411a5a235949,0242ac12-0005-c702-791e-00000000000d,runner_on_skipped,11,f,f,3,3,84,3,89,6,3,1
1,2415,2020-03-21 05:01:42.288283,1de22f14-9031-4a4c-b658-1c085123acc5,0242ac12-0005-c702-791e-00000000000e,runner_on_start,16,f,f,3,3,4,3,89,6,3,1
1,2416,2020-03-21 05:01:42.283702,0242ac12-0005-c702-791e-00000000000e,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,16,f,f,3,3,4,3,89,,,1
1,2417,2020-03-21 05:01:42.26509,67f3be69-01ac-494d-b816-5dffe4654e78,0242ac12-0005-c702-791e-00000000000d,runner_on_skipped,11,f,f,3,3,84,3,89,7,4,1
1,2418,2020-03-21 05:01:42.334539,a8d2b273-bdf0-491a-899b-8096356975c8,0242ac12-0005-c702-791e-00000000000e,runner_on_start,16,f,f,3,3,4,3,89,7,4,1
1,2419,2020-03-21 05:01:42.870218,3c497799-5672-45f0-9d83-6f65dcbb39b2,0242ac12-0005-c702-791e-00000000000e,runner_on_ok,16,f,f,3,3,4,3,89,7,4,1
1,2420,2020-03-21 05:01:42.860525,07c38a9a-8633-4e78-9940-efdc3708e153,0242ac12-0005-c702-791e-00000000000e,runner_on_ok,16,f,f,3,3,4,3,89,6,3,1
1,2421,2020-03-21 05:01:42.949892,0242ac12-0005-c702-791e-00000000000f,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,5,f,f,3,3,33,3,89,,,1
1,2422,2020-03-21 05:01:42.951392,4a162de2-0956-4dd4-b052-358918b08173,0242ac12-0005-c702-791e-00000000000f,runner_on_start,5,f,f,3,3,33,3,89,6,3,1
1,2423,2020-03-21 05:01:43.001197,9a4c35ef-37ba-43d3-8e57-9405ecb8c686,0242ac12-0005-c702-791e-00000000000f,runner_on_start,5,f,f,3,3,33,3,89,7,4,1
1,2424,2020-03-21 05:01:43.663706,5f2c12ab-95be-4f3d-bb2d-5db1f2ddf72e,0242ac12-0005-c702-791e-00000000000f,runner_on_ok,5,f,f,3,3,33,3,89,6,3,1
1,2425,2020-03-21 05:01:43.707206,6419c983-bbac-4667-b5ee-0d35c27b8600,0242ac12-0005-c702-791e-00000000000f,runner_on_ok,5,f,f,3,3,33,3,89,7,4,1
1,2426,2020-03-21 05:01:43.747021,c774d9c3-1eb8-4765-bfdb-0dcfc528390d,0242ac12-0005-c702-791e-00000000000f,playbook_on_include,5,f,f,3,3,33,3,89,,,1
1,2427,2020-03-21 05:01:43.769118,0242ac12-0005-c702-791e-00000000004d,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,2,f,f,3,3,26,3,89,,,1
1,2428,2020-03-21 05:01:43.77049,40581d2d-4af2-4892-8571-b01637db0231,0242ac12-0005-c702-791e-00000000004d,runner_on_start,2,f,f,3,3,26,3,89,6,3,1
1,2429,2020-03-21 05:01:43.831845,fa0cbf05-71e5-4811-9c67-0e42cb3b6c68,0242ac12-0005-c702-791e-00000000004d,runner_on_start,2,f,f,3,3,26,3,89,7,4,1
1,2430,2020-03-21 05:01:46.030808,e89751f0-a449-46e9-8f38-cb5df4a19253,0242ac12-0005-c702-791e-00000000004d,runner_on_ok,2,f,f,3,3,26,3,89,7,4,1
1,2431,2020-03-21 05:01:46.005924,be59eb72-e736-4a1c-b337-3732b4cbbb50,0242ac12-0005-c702-791e-00000000004d,runner_on_ok,2,f,f,3,3,26,3,89,6,3,1
1,2432,2020-03-21 05:01:46.079574,0242ac12-0005-c702-791e-000000000010,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,15,f,f,3,3,58,3,89,,,1
1,2433,2020-03-21 05:01:46.080837,113835c0-cd3f-49dd-a311-23c9cc971b44,0242ac12-0005-c702-791e-000000000010,runner_on_start,15,f,f,3,3,58,3,89,6,3,1
1,2434,2020-03-21 05:01:46.279806,3c2db855-ea47-409f-8c31-b49406827498,0242ac12-0005-c702-791e-000000000010,runner_on_start,15,f,f,3,3,58,3,89,7,4,1
1,2435,2020-03-21 05:01:50.666149,36fb969c-15a9-41c9-a3b8-7decca0523ac,0242ac12-0005-c702-791e-000000000010,runner_on_ok,15,f,f,3,3,58,3,89,7,4,1
1,2436,2020-03-21 05:01:50.705175,6bb4cacd-40e9-4967-b306-5ff33e8eef1c,0242ac12-0005-c702-791e-000000000011,runner_on_start,16,f,f,3,3,45,3,89,6,3,1
1,2437,2020-03-21 05:01:50.638334,88b035ac-fa3c-4fe1-a660-ceabddc1d42d,0242ac12-0005-c702-791e-000000000010,runner_on_ok,15,f,f,3,3,58,3,89,6,3,1
1,2438,2020-03-21 05:01:50.703608,0242ac12-0005-c702-791e-000000000011,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,16,f,f,3,3,45,3,89,,,1
1,2439,2020-03-21 05:01:50.757824,9a4da034-0a3b-4762-a381-1a772f69f08b,0242ac12-0005-c702-791e-000000000011,runner_on_start,16,f,f,3,3,45,3,89,7,4,1
1,2440,2020-03-21 05:01:51.254555,236bed6c-593d-46a1-a986-4a9fe8ef28da,0242ac12-0005-c702-791e-000000000011,runner_on_ok,16,f,f,3,3,45,3,89,6,3,1
1,2441,2020-03-21 05:01:51.284021,3ad0246a-8e10-416b-b3be-e99eba2494ea,0242ac12-0005-c702-791e-000000000011,runner_on_ok,16,f,f,3,3,45,3,89,7,4,1
1,2442,2020-03-21 05:01:51.31411,0242ac12-0005-c702-791e-000000000012,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,11,f,f,3,3,6,3,89,,,1
1,2443,2020-03-21 05:01:51.315151,a10cd04f-21ca-466e-b36a-43208950a414,0242ac12-0005-c702-791e-000000000012,runner_on_start,11,f,f,3,3,6,3,89,6,3,1
1,2444,2020-03-21 05:01:51.373028,261ea07d-7a77-40a9-8c77-680f7ec037a0,0242ac12-0005-c702-791e-000000000012,runner_on_start,11,f,f,3,3,6,3,89,7,4,1
1,2445,2020-03-21 05:01:51.962461,f115bc54-8ced-4d54-b03c-89a21b975286,0242ac12-0005-c702-791e-000000000013,runner_on_start,11,f,f,3,3,69,3,89,6,3,1
1,2446,2020-03-21 05:01:51.9166,4d660629-7fde-4835-848a-1f0b94389e3b,0242ac12-0005-c702-791e-000000000012,runner_on_skipped,11,f,f,3,3,6,3,89,6,3,1
1,2447,2020-03-21 05:01:51.96146,0242ac12-0005-c702-791e-000000000013,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,11,f,f,3,3,69,3,89,,,1
1,2448,2020-03-21 05:01:51.943839,4e1ccaae-3503-451b-80d3-7a84b7d65638,0242ac12-0005-c702-791e-000000000012,runner_on_skipped,11,f,f,3,3,6,3,89,7,4,1
1,2449,2020-03-21 05:01:52.021376,ecc13e36-0d3e-4b68-bb7b-d2f6aa7054d0,0242ac12-0005-c702-791e-000000000013,runner_on_start,11,f,f,3,3,69,3,89,7,4,1
1,2450,2020-03-21 05:01:52.57927,8af0147f-909d-40f5-aaed-f0731bc5f1da,0242ac12-0005-c702-791e-000000000013,runner_on_ok,11,f,f,3,3,69,3,89,6,3,1
1,2451,2020-03-21 05:01:52.606551,066080a3-80fc-450f-8432-072fe39ff85e,0242ac12-0005-c702-791e-000000000013,runner_on_ok,11,f,f,3,3,69,3,89,7,4,1
1,2452,2020-03-21 05:01:52.624133,0242ac12-0005-c702-791e-000000000014,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,5,f,f,3,3,40,3,89,,,1
1,2453,2020-03-21 05:01:52.625114,e7510b32-6494-4c90-8d3f-05b099d2453d,0242ac12-0005-c702-791e-000000000014,runner_on_start,5,f,f,3,3,40,3,89,6,3,1
1,2454,2020-03-21 05:01:52.683326,8c82bd3c-ccf6-49fe-a697-bc9c70748019,0242ac12-0005-c702-791e-000000000014,runner_on_start,5,f,f,3,3,40,3,89,7,4,1
1,2455,2020-03-21 05:01:53.184456,b51ffa44-8e22-43fe-9586-8c7ab89cdd0c,0242ac12-0005-c702-791e-000000000014,runner_on_ok,5,f,f,3,3,40,3,89,6,3,1
1,2456,2020-03-21 05:01:53.2237,841420eb-8546-431b-84f6-c7feb0aa80c8,0242ac12-0005-c702-791e-000000000014,runner_on_ok,5,f,f,3,3,40,3,89,7,4,1
1,2457,2020-03-21 05:01:53.313092,0242ac12-0005-c702-791e-000000000091,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,18,f,f,3,3,40,3,89,,,1
1,2458,2020-03-21 05:01:53.314301,0c506b0f-f5d1-4635-af12-b071fbc07c41,0242ac12-0005-c702-791e-000000000091,runner_on_start,18,f,f,3,3,40,3,89,6,3,1
1,2459,2020-03-21 05:01:53.289389,ba66e244-415e-4123-8edc-4fbb1b3abbf6,0242ac12-0005-c702-791e-000000000014,playbook_on_include,5,f,f,3,3,40,3,89,,,1
1,2460,2020-03-21 05:01:53.361908,82bedd3e-fd0e-463b-820d-624862c70de2,0242ac12-0005-c702-791e-000000000091,runner_on_start,18,f,f,3,3,40,3,89,7,4,1
1,2461,2020-03-21 05:01:55.241433,e86a0e53-f1e9-4862-842c-270f0a5e3df4,0242ac12-0005-c702-791e-000000000091,runner_item_on_ok,18,f,f,3,3,40,3,89,6,3,1
1,2462,2020-03-21 05:01:55.24355,b3daeb62-f935-4e26-a84e-ee41d80822a8,0242ac12-0005-c702-791e-000000000091,runner_on_ok,18,f,f,3,3,40,3,89,6,3,1
1,2463,2020-03-21 05:01:55.324295,f4bfa460-f2e7-4cb0-9211-55afac7d1ba7,0242ac12-0005-c702-791e-000000000091,runner_on_ok,18,f,f,3,3,40,3,89,7,4,1
1,2464,2020-03-21 05:01:55.322429,c1017f71-8270-4086-99ae-c6621acc849e,0242ac12-0005-c702-791e-000000000091,runner_item_on_ok,18,f,f,3,3,40,3,89,7,4,1
1,2465,2020-03-21 05:01:55.3593,0242ac12-0005-c702-791e-000000000092,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,8,f,f,3,3,31,3,89,,,1
1,2466,2020-03-21 05:01:55.362048,4b49ed11-26ef-4214-b18c-523d9d6203d1,0242ac12-0005-c702-791e-000000000092,runner_on_start,8,f,f,3,3,31,3,89,6,3,1
1,2467,2020-03-21 05:01:55.426294,79f433e5-ed41-4f69-b854-28a638a811c0,0242ac12-0005-c702-791e-000000000092,runner_on_start,8,f,f,3,3,31,3,89,7,4,1
1,2468,2020-03-21 05:01:56.023025,f180f688-6a36-4eda-9bad-666cc578e4cc,0242ac12-0005-c702-791e-000000000092,runner_on_skipped,8,f,f,3,3,31,3,89,6,3,1
1,2469,2020-03-21 05:01:56.073749,0242ac12-0005-c702-791e-000000000093,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,12,f,f,3,3,22,3,89,,,1
1,2470,2020-03-21 05:01:56.05538,2c61b0e0-fca8-48b2-838c-7aac1c6a5859,0242ac12-0005-c702-791e-000000000092,runner_on_skipped,8,f,f,3,3,31,3,89,7,4,1
1,2471,2020-03-21 05:01:56.075268,e499b99e-ce74-4a37-8339-646ebb508f0d,0242ac12-0005-c702-791e-000000000093,runner_on_start,12,f,f,3,3,22,3,89,6,3,1
1,2472,2020-03-21 05:01:56.13189,c19a57d8-4e10-4bb5-9c58-bcbc09267145,0242ac12-0005-c702-791e-000000000093,runner_on_start,12,f,f,3,3,22,3,89,7,4,1
1,2473,2020-03-21 05:01:58.460111,a67ef516-1646-4845-aa22-d7c0016d16e8,0242ac12-0005-c702-791e-000000000093,runner_on_ok,12,f,f,3,3,22,3,89,6,3,1
1,2474,2020-03-21 05:01:58.472272,5bcdb2cb-c8d1-4460-acd0-f7f978614420,0242ac12-0005-c702-791e-000000000093,runner_on_ok,12,f,f,3,3,22,3,89,7,4,1
1,2475,2020-03-21 05:01:58.502357,0242ac12-0005-c702-791e-000000000094,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,8,f,f,3,3,8,3,89,,,1
1,2476,2020-03-21 05:01:58.503551,50ed320d-4151-4b0e-8cc8-c63de48e77a8,0242ac12-0005-c702-791e-000000000094,runner_on_start,8,f,f,3,3,8,3,89,6,3,1
1,2477,2020-03-21 05:01:58.55198,21c0bb62-4d40-4570-8648-b9c5904d492a,0242ac12-0005-c702-791e-000000000094,runner_on_start,8,f,f,3,3,8,3,89,7,4,1
1,2478,2020-03-21 05:01:59.121696,df82a10e-fe19-404a-b235-41ac8083b927,0242ac12-0005-c702-791e-000000000094,runner_on_skipped,8,f,f,3,3,8,3,89,6,3,1
1,2479,2020-03-21 05:01:59.175542,0242ac12-0005-c702-791e-000000000095,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,15,f,f,3,3,48,3,89,,,1
1,2480,2020-03-21 05:01:59.176635,9d2294d3-1a4e-44db-9eb0-14e75bc77841,0242ac12-0005-c702-791e-000000000095,runner_on_start,15,f,f,3,3,48,3,89,6,3,1
1,2481,2020-03-21 05:01:59.152993,e17a6ddc-7877-4f7f-a7d2-06bd77fb007e,0242ac12-0005-c702-791e-000000000094,runner_on_skipped,8,f,f,3,3,8,3,89,7,4,1
1,2482,2020-03-21 05:01:59.229332,2708845a-05e8-4dcc-a001-468af080b8ee,0242ac12-0005-c702-791e-000000000095,runner_on_start,15,f,f,3,3,48,3,89,7,4,1
1,2483,2020-03-21 05:01:59.776742,0242ac12-0005-c702-791e-000000000015,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,6,t,f,3,3,76,3,89,,,1
1,2484,2020-03-21 05:01:59.738354,3a599d2e-469f-48e3-b14f-0036aa4b2e70,0242ac12-0005-c702-791e-000000000095,runner_on_skipped,15,f,f,3,3,48,3,89,6,3,1
1,2485,2020-03-21 05:01:59.778596,73db3022-e0ba-4d15-8f15-7096a25dc618,0242ac12-0005-c702-791e-000000000015,runner_on_start,6,f,f,3,3,76,3,89,6,3,1
1,2486,2020-03-21 05:01:59.749125,d32f4055-9649-4187-a394-2ec44197b5f2,0242ac12-0005-c702-791e-000000000095,runner_on_skipped,15,f,f,3,3,48,3,89,7,4,1
1,2487,2020-03-21 05:01:59.819282,635f7cde-e823-4f40-a496-0002e03f135e,0242ac12-0005-c702-791e-000000000015,runner_on_start,6,f,f,3,3,76,3,89,7,4,1
1,2488,2020-03-21 05:02:02.082225,a4870595-e4f8-4f4e-a726-937e91aeeded,0242ac12-0005-c702-791e-000000000015,runner_on_failed,6,t,f,3,3,76,3,89,7,4,1
1,2489,2020-03-21 05:02:02.09786,abfe9092-eae9-4fe7-be17-3462b6d413ef,0242ac12-0005-c702-791e-000000000015,runner_on_failed,6,t,f,3,3,76,3,89,6,3,1
1,2490,2020-03-21 05:02:02.106528,bba18bb4-dbf7-4bf9-bfe1-cdc56771d1d0,c1b3f3a0-0fef-4aa8-b776-a730ffa5c6e2,playbook_on_stats,,t,f,3,,,,89,,,1
1,2491,2020-03-21 05:05:19.979464,ab1e57ce-7c96-4803-90b3-5935f95355e7,"",verbose,,f,f,,,,,92,,,1
1,2492,2020-03-21 05:05:20.843286,0242ac12-0005-9efd-6796-000000000007,82cce176-6bed-4a7a-b6b7-31449fbf81e0,playbook_on_play_start,,f,f,5,5,,,92,,,1
1,2493,2020-03-21 05:05:20.853705,0242ac12-0005-9efd-6796-000000000012,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,1,f,f,5,5,64,,92,,,1
1,2494,2020-03-21 05:05:20.840503,82cce176-6bed-4a7a-b6b7-31449fbf81e0,"",playbook_on_start,,f,f,5,,,,92,,,1
1,2495,2020-03-21 05:05:20.854657,15e18aae-98c1-4010-93a9-a36ec51898e0,0242ac12-0005-9efd-6796-000000000012,runner_on_start,1,f,f,5,5,64,,92,4,6,1
1,2496,2020-03-21 05:05:20.904658,49354e2d-f7aa-4b50-85bd-e4e3715e642c,0242ac12-0005-9efd-6796-000000000012,runner_on_start,1,f,f,5,5,64,,92,5,4,1
1,2497,2020-03-21 05:05:23.525798,47a36fd6-c2e4-41dc-ac60-331d9703a9f4,0242ac12-0005-9efd-6796-000000000012,runner_on_ok,1,f,f,5,5,64,,92,5,4,1
1,2498,2020-03-21 05:05:23.829276,0242ac12-0005-9efd-6796-00000000000c,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,8,f,f,5,5,80,5,92,,,1
1,2499,2020-03-21 05:05:23.830136,8aea0dcb-fc14-4470-8e8c-77a6ce0ee99b,0242ac12-0005-9efd-6796-00000000000c,runner_on_start,8,f,f,5,5,80,5,92,4,6,1
1,2500,2020-03-21 05:05:23.805438,b682c6da-10a7-4ad2-83f7-683da26bbf9d,0242ac12-0005-9efd-6796-000000000012,runner_on_ok,1,f,f,5,5,64,,92,4,6,1
1,2501,2020-03-21 05:05:23.87434,3eb39d1f-cd11-4b1c-8083-9a6a4228b7d5,0242ac12-0005-9efd-6796-00000000000c,runner_on_start,8,f,f,5,5,80,5,92,5,4,1
1,2502,2020-03-21 05:05:25.261472,5462a98c-77eb-4932-90b2-d455cf2df9d8,0242ac12-0005-9efd-6796-00000000000c,runner_on_ok,8,f,f,5,5,80,5,92,5,4,1
1,2503,2020-03-21 05:05:25.323329,3cf1c92c-0cf8-44de-8f38-1399b48cbb3f,0242ac12-0005-9efd-6796-00000000000c,runner_on_ok,8,f,f,5,5,80,5,92,4,6,1
1,2504,2020-03-21 05:05:25.358746,0242ac12-0005-9efd-6796-00000000000d,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,4,f,f,5,5,1,5,92,,,1
1,2505,2020-03-21 05:05:25.360827,3f8e35d8-2081-4c1e-850c-40192782e5dd,0242ac12-0005-9efd-6796-00000000000d,runner_on_start,4,f,f,5,5,1,5,92,4,6,1
1,2506,2020-03-21 05:05:25.418178,6e24c8e8-d5b6-4f8c-aad8-1cef0012f378,0242ac12-0005-9efd-6796-00000000000d,runner_on_start,4,f,f,5,5,1,5,92,5,4,1
1,2507,2020-03-21 05:05:26.039674,86369ec6-244b-49ce-a9ee-da22d88086c9,0242ac12-0005-9efd-6796-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,92,4,6,1
1,2508,2020-03-21 05:05:26.056389,494ac154-d69f-4e02-9f26-0397e46b98b8,0242ac12-0005-9efd-6796-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,92,5,4,1
1,2509,2020-03-21 05:05:26.07625,0242ac12-0005-9efd-6796-00000000000e,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,9,f,f,5,5,50,5,92,,,1
1,2510,2020-03-21 05:05:26.078812,ee798a19-3866-4b15-91f0-428d1d93613a,0242ac12-0005-9efd-6796-00000000000e,runner_on_start,9,f,f,5,5,50,5,92,4,6,1
1,2511,2020-03-21 05:05:26.138735,870b01f3-b9d8-478d-a305-0dba902fb9b2,0242ac12-0005-9efd-6796-00000000000e,runner_on_start,9,f,f,5,5,50,5,92,5,4,1
1,2512,2020-03-21 05:05:26.806847,382a389e-654f-4f82-9ef3-a0b8af3ae2ae,0242ac12-0005-9efd-6796-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,92,4,6,1
1,2513,2020-03-21 05:05:26.818559,c0c9b160-84eb-46fa-b454-d6f27925ca50,0242ac12-0005-9efd-6796-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,92,5,4,1
